"Assets > Saraswat Co-op. Bank - 152200100051919 ( 101001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001583788 PC - SCB ","109326","10374","",

"Balance : 10374(Debit)","","","","","","","","","","10374","0",

"Assets > TD0000400904_02/FQ SC SCB ( 109327 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000400904_02/FQ SC SCB ","109327","9000","",

"Balance : 9000(Debit)","","","","","","","","","","9000","0",

"Assets > TD1000225977_01/FQ SC - SCB ( 109328 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000225977_01/FQ SC - SCB ","109328","9000","",

"Balance : 9000(Debit)","","","","","","","","","","9000","0",

"Assets > TD1001713033 SF - SCB ( 109329 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001713033 SF - SCB ","109329","","",
JE-2025-0000027,109329,TD1001713033 SF - SCB,,27-06-2025,Being new FDs made vide ch.   187368,,, TD1001713033 SF - SCB ,109329,32675.00,,

"Balance : 32675(Debit)","","","","","","","","","","32675","0",

"Assets > TD1001713045 RF - SCB ( 109330 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001713045 RF - SCB ","109330","","",
JE-2025-0000027,109330,TD1001713045 RF - SCB,,27-06-2025,Being new FDs made vide ch.   187368,,, TD1001713045 RF - SCB ,109330,36411.00,,

"Balance : 36411(Debit)","","","","","","","","","","36411","0",

"Assets > TD1001713080 LF -SCB ( 109331 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001713080 LF -SCB ","109331","","",
JE-2025-0000027,109331,TD1001713080 LF -SCB,,27-06-2025,Being new FDs made vide ch.   187368,,, TD1001713080 LF -SCB ,109331,183627.00,,

"Balance : 183627(Debit)","","","","","","","","","","183627","0",

"Assets > TD1001713094 GF - SCB ( 109332 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001713094 GF - SCB ","109332","","",
JE-2025-0000027,109332,TD1001713094 GF - SCB,,27-06-2025,Being new FDs made vide ch.   187368,,, TD1001713094 GF - SCB ,109332,10309.00,,

"Balance : 10309(Debit)","","","","","","","","","","10309","0",

"Assets > TD1001713102 GF - SCB ( 109333 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001713102 GF - SCB ","109333","","",
JE-2025-0000027,109333,TD1001713102 GF - SCB,,27-06-2025,Being new FDs made vide ch.   187368,,, TD1001713102 GF - SCB ,109333,54200.00,,

"Balance : 54200(Debit)","","","","","","","","","","54200","0",

"Assets > TD1001713087 Ret - SCB ( 109334 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001713087 Ret - SCB ","109334","","",
JE-2025-0000027,109334,TD1001713087 Ret - SCB,,27-06-2025,Being new FDs made vide ch.   187368,,, TD1001713087 Ret - SCB ,109334,54400.00,,

"Balance : 54400(Debit)","","","","","","","","","","54400","0",

"Assets > TD1000295859_01 LL - SCB ( 109335 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000295859_01 LL - SCB ","109335","","",
JE-2025-0000030,109335,TD1000295859_01 LL - SCB,,30-06-2025,Being FD   TD1000295859 renewed on maturity - LL,,, TD1000295859_01 LL - SCB ,109335,8000.00,,

"Balance : 8000(Debit)","","","","","","","","","","8000","0",

"Assets > TD1001840779 SF - SCB ( 109336 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001840779 SF - SCB ","109336","","",
JE-2025-0000041,109336,TD1001840779 SF - SCB,,23-03-2026,Being FD   TD1001840779 redeemed and recd in bank - SF SCB,,, TD1001840779 SF - SCB ,109336,,8465.00,
JE-2025-0000179,109336,TD1001840779 SF - SCB,,23-03-2026,Being FD renewd,,, TD1001840779 SF - SCB ,109336,8465.00,,

"","","","","","","","","","","8465","8465",

"Assets > TD0000415675_03 CAF - SCB ( 109337 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415675_03 CAF - SCB ","109337","","",
JE-2025-0000103,109337,TD0000415675_03 CAF - SCB,,30-10-2025,Being FD 415675 renewed and remade SCB - CAF,,, TD0000415675_03 CAF - SCB ,109337,57345.00,,

"Balance : 57345(Debit)","","","","","","","","","","57345","0",

"Assets > 6605300016121_03 PC MDCC ( 109338 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," 6605300016121_03 PC MDCC ","109338","","",
JE-2025-0000033,109338,6605300016121_03 PC MDCC,,27-11-2025,Being FD   6605300016121 02 renewed on maturity n new FD   6605300016121 03 made - PC MDCC,,, 6605300016121_03 PC MDCC ,109338,147432.00,,

"Balance : 147432(Debit)","","","","","","","","","","147432","0",

"Assets > TD1002072829 SF - SCB ( 109339 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1002072829 SF - SCB ","109339","","",
JE-2025-0000053,109339,TD1002072829 SF - SCB,,27-03-2026,Being new FDs made vide ch.   213255,,, TD1002072829 SF - SCB ,109339,53839.00,,

"Balance : 53839(Debit)","","","","","","","","","","53839","0",

"Assets > TD1002072996 RM - SCB ( 109340 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1002072996 RM - SCB ","109340","","",
JE-2025-0000053,109340,TD1002072996 RM - SCB,,27-03-2026,Being new FDs made vide ch.   213255,,, TD1002072996 RM - SCB ,109340,77127.00,,

"Balance : 77127(Debit)","","","","","","","","","","77127","0",

"Assets > TD1002073016 LF - SCB ( 109341 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1002073016 LF - SCB ","109341","","",
JE-2025-0000053,109341,TD1002073016 LF - SCB,,27-03-2026,Being new FDs made vide ch.   213255,,, TD1002073016 LF - SCB ,109341,22512.00,,

"Balance : 22512(Debit)","","","","","","","","","","22512","0",

"Assets > TD1002073025 ETF -SCB ( 109342 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1002073025 ETF -SCB ","109342","","",
JE-2025-0000053,109342,TD1002073025 ETF -SCB,,27-03-2026,Being new FDs made vide ch.   213255,,, TD1002073025 ETF -SCB ,109342,4539.00,,

"Balance : 4539(Debit)","","","","","","","","","","4539","0",

"Assets > TD1002073066 RDF - SCB ( 109343 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1002073066 RDF - SCB ","109343","","",
JE-2025-0000053,109343,TD1002073066 RDF - SCB,,27-03-2026,Being new FDs made vide ch.   213255,,, TD1002073066 RDF - SCB ,109343,1355.00,,

"Balance : 1355(Debit)","","","","","","","","","","1355","0",

"Assets > TD1002073097 LL - SCB ( 109344 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1002073097 LL - SCB ","109344","","",
JE-2025-0000053,109344,TD1002073097 LL - SCB,,27-03-2026,Being new FDs made vide ch.   213255,,, TD1002073097 LL - SCB ,109344,6000.00,,

"Balance : 6000(Debit)","","","","","","","","","","6000","0",

"Assets > TD1002073005 GF - SCB ( 109345 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1002073005 GF - SCB ","109345","","",
JE-2025-0000053,109345,TD1002073005 GF - SCB,,27-03-2026,Being new FDs made vide ch.   213255,,, TD1002073005 GF - SCB ,109345,27023.00,,

"Balance : 27023(Debit)","","","","","","","","","","27023","0",

"Assets > Accrued Interest - ETF ( 109998 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - ETF ","109998","358","",
JE-2025-0000120,109998,Accrued Interest - ETF,,19-06-2025,Being FD TD1001126346 renewed and remade SCB - ETF,,, Accrued Interest - ETF ,109998,,310.00,
JE-2025-0000101,109998,Accrued Interest - ETF,,31-03-2026,Int Accrued on FD TD1000717580 ETF,,, Accrued Interest - ETF ,109998,1855.00,,
JE-2025-0000121,109998,Accrued Interest - ETF,,31-03-2026,Being int accu on FD TD1001126346 - ETF SCB,,, Accrued Interest - ETF ,109998,247.00,,
JE-2025-0000125,109998,Accrued Interest - ETF,,31-03-2026,Being int accu on FD TD1001583365 - ETF - SCB,,, Accrued Interest - ETF ,109998,311.00,,
JE-2025-0000141,109998,Accrued Interest - ETF,,31-03-2026,Being int accu on FD TD1002073025 - ETF - SCB,,, Accrued Interest - ETF ,109998,3.00,,

"Balance : 2464(Debit)","","","","","","","","","","2774","310",

"Assets > Accrued Interest - RDF ( 109999 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - RDF ","109999","6279","",
JE-2025-0000118,109999,Accrued Interest - RDF,,19-06-2025,Being FD TD1001126321 renewed and remade SCB - RDF,,, Accrued Interest - RDF ,109999,,6199.00,
JE-2025-0000100,109999,Accrued Interest - RDF,,31-03-2026,Int Accrued on FD TD1000717573 RDF,,, Accrued Interest - RDF ,109999,3412.00,,
JE-2025-0000119,109999,Accrued Interest - RDF,,31-03-2026,Being int accu on FD TD1001126321 - RDF - SCB,,, Accrued Interest - RDF ,109999,4933.00,,
JE-2025-0000142,109999,Accrued Interest - RDF,,31-03-2026,Being int accu on FD TD1002073066 - RDF - SCB,,, Accrued Interest - RDF ,109999,1.00,,

"Balance : 8426(Debit)","","","","","","","","","","14625","6199",

"Assets > TD0000415677_03 SCB SF ( 110000 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415677_03 SCB SF ","110000","","",
JE-2025-0000104,110000,TD0000415677_03 SCB SF,,18-09-2025,Being FD 415677 renewed and remade SCB - SF,,, TD0000415677_03 SCB SF ,110000,8465.00,,
JE-2025-0000179,110000,TD0000415677_03 SCB SF,,23-03-2026,Being FD renewd,,, TD0000415677_03 SCB SF ,110000,,8465.00,

"","","","","","","","","","","8465","8465",

"Assets > TD1000772667_1 SCB - SF ( 110001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000772667_1 SCB - SF ","110001","","",
JE-2025-0000110,110001,TD1000772667_1 SCB - SF,,29-04-2025,Being FD 772667 renewed and remade SCB - SF,,, TD1000772667_1 SCB - SF ,110001,,8435.00,
JE-2025-0000110,110001,TD1000772667_1 SCB - SF,,29-04-2025,Being FD 772667 renewed and remade SCB - SF,,, TD1000772667_1 SCB - SF ,110001,9607.00,,
JE-2025-0000180,110001,TD1000772667_1 SCB - SF,,29-04-2025,Being FD renewd,,, TD1000772667_1 SCB - SF ,110001,8435.00,,
JE-2025-0000111,110001,TD1000772667_1 SCB - SF,,23-03-2026,Being FD   TD1000772667 redeemed and recd in bank - SF SCB,,, TD1000772667_1 SCB - SF ,110001,,9607.00,

"","","","","","","","","","","18042","18042",

"Assets > TD1000784123_1 SCB - GF ( 110002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000784123_1 SCB - GF ","110002","","",
JE-2025-0000112,110002,TD1000784123_1 SCB - GF,,09-05-2025,Being FD TD1000784123 renewed and remade SCB - GF,,, TD1000784123_1 SCB - GF ,110002,85428.00,,

"Balance : 85428(Debit)","","","","","","","","","","85428","0",

"Assets > TD1001101183_1 SCB CAF ( 110003 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001101183_1 SCB CAF ","110003","","",
JE-2025-0000114,110003,TD1001101183_1 SCB CAF,,24-05-2025,Being FD TD1001101183 renewed and remade SCB - CAF,,, TD1001101183_1 SCB CAF ,110003,42203.00,,

"Balance : 42203(Debit)","","","","","","","","","","42203","0",

"Assets > TD1001116944_1 SCB - SF ( 110004 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001116944_1 SCB - SF ","110004","","",
JE-2025-0000116,110004,TD1001116944_1 SCB - SF,,08-06-2025,Being FD TD1001116944 renewed and remade SCB - SF,,, TD1001116944_1 SCB - SF ,110004,7108.00,,
JE-2025-0000117,110004,TD1001116944_1 SCB - SF,,21-06-2025,Being FD   TD1001116944 redeemed on maturity - SF,,, TD1001116944_1 SCB - SF ,110004,,7108.00,

"","","","","","","","","","","7108","7108",

"Assets > TD1001126321_1 SCB RDF ( 110005 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126321_1 SCB RDF ","110005","","",
JE-2025-0000118,110005,TD1001126321_1 SCB RDF,,19-06-2025,Being FD TD1001126321 renewed and remade SCB - RDF,,, TD1001126321_1 SCB RDF ,110005,93940.00,,

"Balance : 93940(Debit)","","","","","","","","","","93940","0",

"Assets > TD1001126346_1 SCB ETF ( 110006 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126346_1 SCB ETF ","110006","","",
JE-2025-0000120,110006,TD1001126346_1 SCB ETF,,19-06-2025,Being FD TD1001126346 renewed and remade SCB - ETF,,, TD1001126346_1 SCB ETF ,110006,4698.00,,

"Balance : 4698(Debit)","","","","","","","","","","4698","0",

"Assets > TD1001126359_1 SCB GF ( 110007 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126359_1 SCB GF ","110007","","",
JE-2025-0000122,110007,TD1001126359_1 SCB GF,,19-06-2025,Being FD TD1001126359 renewed and remade SCB - GF,,, TD1001126359_1 SCB GF ,110007,29862.00,,

"Balance : 29862(Debit)","","","","","","","","","","29862","0",

"Assets > Accrued Interest - RTF ( 110008 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - RTF ","110008","","",
JE-2025-0000133,110008,Accrued Interest - RTF,,31-03-2026,Being int accu on FD TD1001713087   - RTF - SCB,,, Accrued Interest - RTF ,110008,2668.00,,

"Balance : 2668(Debit)","","","","","","","","","","2668","0",

"Assets > Accrued Interest - RMF ( 110009 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - RMF ","110009","","",
JE-2025-0000137,110009,Accrued Interest - RMF,,31-03-2026,Being int accu on FD TD1001713045 - RMF - SCB,,, Accrued Interest - RMF ,110009,1787.00,,
JE-2025-0000138,110009,Accrued Interest - RMF,,31-03-2026,Being int accu on FD TD1002072996   - RMF - SCB,,, Accrued Interest - RMF ,110009,63.00,,

"Balance : 1850(Debit)","","","","","","","","","","1850","0",

"Assets > Income Tax Refund Rec ( 110010 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Income Tax Refund Rec ","110010","","",
JE-2025-0000181,110010,Income Tax Refund Rec,,31-03-2026,Being income tax refund rec fy 24-25,,, Income Tax Refund Rec ,110010,6321.00,,

"Balance : 6321(Debit)","","","","","","","","","","6321","0",

"Assets > 6605300013705_02 MDCC - GF ( 110011 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," 6605300013705_02 MDCC - GF ","110011","","",
JE-2025-0000187,110011,6605300013705_02 MDCC - GF,,02-05-2025,Being FD 6605300013705 renewed and remade MDCC - GF,,, 6605300013705_02 MDCC - GF ,110011,66724.00,,

"Balance : 66724(Debit)","","","","","","","","","","66724","0",

